Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID,Coord Origen,Coord Destino,Origen Lat,Origen Lon,Destino Lat,Destino Lon
2024-06-18,07:06:00,Gobierno Regional de Puno,Urbanización Chanu Chanu Puno,458,"(-15.8400211, -70.0276698)","(-15.8603257, -70.013686)",-15.8400211,-70.0276698,-15.8603257,-70.013686
2024-06-18,07:24:00,Urbanización Alto Puno,Urbanización Huajsapata Puno,459,"(-15.814292, -70.031918)","(-15.842445, -70.032551)",-15.814292,-70.031918,-15.842445,-70.032551
2024-06-18,07:36:00,Gobierno Regional de Puno,Urbanización Chanu Chanu Puno,460,"(-15.8400211, -70.0276698)","(-15.8603257, -70.013686)",-15.8400211,-70.0276698,-15.8603257,-70.013686
2024-06-18,07:39:00,Jr. Tarapacá Puno,Urbanización Huajsapata Puno,461,"(-15.83755, -70.029158)","(-15.842445, -70.032551)",-15.83755,-70.029158,-15.842445,-70.032551
2024-06-18,08:48:00,Jayllihuaya Puno,Urbanización Salcedo Puno,462,"(-15.8787471, -69.9751057)","(-15.8724851, -69.9928585)",-15.8787471,-69.9751057,-15.8724851,-69.9928585
2024-06-18,08:59:00,Jr. Tarapacá Puno,Salcedo Puno,463,"(-15.83755, -70.029158)","(-15.8687992, -69.9986595)",-15.83755,-70.029158,-15.8687992,-69.9986595
2024-06-18,08:59:00,Parque San Román Puno,Salcedo Puno,464,"(-15.841093, -70.029431)","(-15.8687992, -69.9986595)",-15.841093,-70.029431,-15.8687992,-69.9986595
2024-06-18,09:57:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Don Bosco Puno,465,"(-15.8421779, -70.0236583)","(-15.883085, -70.001176)",-15.8421779,-70.0236583,-15.883085,-70.001176
2024-06-18,10:03:00,Salcedo Puno,Instituto de Educación Superior Tecnológico Público Puno,466,"(-15.8687992, -69.9986595)","(-15.882774, -69.999663)",-15.8687992,-69.9986595,-15.882774,-69.999663
2024-06-18,10:47:00,Institución Educativa San Juan Bautista Puno,Salcedo Puno,467,"(-15.840051, -70.0298054)","(-15.8687992, -69.9986595)",-15.840051,-70.0298054,-15.8687992,-69.9986595
2024-06-18,10:48:00,Urbanización Chanu Chanu Puno,Gran Unidad Escolar San Carlos Puno,468,"(-15.8603257, -70.013686)","(-15.840115, -70.025425)",-15.8603257,-70.013686,-15.840115,-70.025425
2024-06-18,11:13:00,Colegio Adventista Puno,Salcedo Puno,469,"(-15.8366071, -70.0291852)","(-15.8687992, -69.9986595)",-15.8366071,-70.0291852,-15.8687992,-69.9986595
2024-06-18,13:42:00,Urbanización Chanu Chanu Puno,Colegio Adventista Puno,470,"(-15.8603257, -70.013686)","(-15.8366071, -70.0291852)",-15.8603257,-70.013686,-15.8366071,-70.0291852
2024-06-18,15:19:00,Complejo Deportivo Alto Llavini Puno,Mirador Kuntur Wasi Puno,471,"(-15.81855, -70.025004)","(-15.8471356, -70.0299513)",-15.81855,-70.025004,-15.8471356,-70.0299513
2024-06-18,15:49:00,Terminal Terrestre Puno,Senati Puno,472,"(-15.843678, -70.017225)","(-15.8699536, -69.9988485)",-15.843678,-70.017225,-15.8699536,-69.9988485
2024-06-18,16:38:00,Universidad Andina Néstor Cáceres Velásquez Puno,Gobierno Regional de Puno,473,"(-15.8421779, -70.0236583)","(-15.8400211, -70.0276698)",-15.8421779,-70.0236583,-15.8400211,-70.0276698
2024-06-18,17:01:00,Estadio Enrique Torres Belón,Jr. Los Incas Puno,474,"(-15.8370214, -70.0219969)","(-15.836837, -70.024882)",-15.8370214,-70.0219969,-15.836837,-70.024882
2024-06-18,17:36:00,Plaza Mayor de Puno,Urbanización Salcedo Puno,475,"(-15.8405942, -70.0279834)","(-15.8724851, -69.9928585)",-15.8405942,-70.0279834,-15.8724851,-69.9928585
2024-06-18,17:43:00,Mirador Kuntur Wasi Puno,Parque del Niño Puno,476,"(-15.8471356, -70.0299513)","(-15.858797, -70.012071)",-15.8471356,-70.0299513,-15.858797,-70.012071
2024-06-18,17:59:00,Parque Mariátegui Puno,Salcedo Puno,477,"(-15.8393597, -70.0245754)","(-15.8687992, -69.9986595)",-15.8393597,-70.0245754,-15.8687992,-69.9986595
2024-06-18,18:43:00,Terminal Terrestre Puno,Estadio Enrique Torres Belón,478,"(-15.843678, -70.017225)","(-15.8370214, -70.0219969)",-15.843678,-70.017225,-15.8370214,-70.0219969
2024-06-18,18:55:00,Terminal Terrestre Puno,Avenida La Torre Puno,479,"(-15.843678, -70.017225)","(-15.8336052, -70.0276202)",-15.843678,-70.017225,-15.8336052,-70.0276202
2024-06-18,19:42:00,Complejo Deportivo Alto Llavini Puno,Mirador Kuntur Wasi Puno,480,"(-15.81855, -70.025004)","(-15.8471356, -70.0299513)",-15.81855,-70.025004,-15.8471356,-70.0299513
2024-06-18,19:53:00,Jr. Lima Puno,Senati Puno,481,"(-15.838756, -70.02816)","(-15.8699536, -69.9988485)",-15.838756,-70.02816,-15.8699536,-69.9988485
2024-06-18,21:41:00,Colegio Adventista Puno,Centro de Salud Metropolitano Puno,482,"(-15.8366071, -70.0291852)","(-15.8434283, -70.0213117)",-15.8366071,-70.0291852,-15.8434283,-70.0213117
2024-06-19,05:10:00,Ministerio de Cultura Puno,Colegio Glorioso San Carlos Puno,483,"(-15.842631, -70.028915)","(-15.8348219, -70.0245958)",-15.842631,-70.028915,-15.8348219,-70.0245958
2024-06-19,06:17:00,Jr. Los Incas Puno,Jr. Lima Puno,484,"(-15.836837, -70.024882)","(-15.838756, -70.02816)",-15.836837,-70.024882,-15.838756,-70.02816
2024-06-19,06:57:00,Plaza Vea Puno,Polideportivo Chanu Chanu Puno,485,"(-15.83636, -70.025604)","(-15.856024, -70.011223)",-15.83636,-70.025604,-15.856024,-70.011223
2024-06-19,07:08:00,Puerto Lacustre Puno,Colegio Glorioso San Carlos Puno,486,"(-15.835401, -70.014945)","(-15.8348219, -70.0245958)",-15.835401,-70.014945,-15.8348219,-70.0245958
2024-06-19,07:28:00,Hospital III EsSalud Puno,Avenida Floral Puno,487,"(-15.8734615, -70.0004113)","(-15.8268687, -70.0141471)",-15.8734615,-70.0004113,-15.8268687,-70.0141471
2024-06-19,08:07:00,Jr. Lima Puno,Mirador Puma Uta Puno,488,"(-15.838756, -70.02816)","(-15.8202693, -70.0287285)",-15.838756,-70.02816,-15.8202693,-70.0287285
2024-06-19,08:19:00,Plaza Vea Puno,Instituto de Educación Superior Tecnológico Público Puno,489,"(-15.83636, -70.025604)","(-15.882774, -69.999663)",-15.83636,-70.025604,-15.882774,-69.999663
2024-06-19,08:23:00,Avenida La Torre Puno,Parque del Niño Puno,490,"(-15.8336052, -70.0276202)","(-15.858797, -70.012071)",-15.8336052,-70.0276202,-15.858797,-70.012071
2024-06-19,08:38:00,Hotel Sonesta Posadas del Inca Puno,Urbanización Salcedo Puno,491,"(-15.8241171, -70.0050901)","(-15.8724851, -69.9928585)",-15.8241171,-70.0050901,-15.8724851,-69.9928585
2024-06-19,08:41:00,Av. Costanera Puno,Ministerio de Cultura Puno,492,"(-15.8399095, -70.0176539)","(-15.842631, -70.028915)",-15.8399095,-70.0176539,-15.842631,-70.028915
2024-06-19,09:53:00,Avenida La Torre Puno,Instituto Americano de Arte Puno,493,"(-15.8336052, -70.0276202)","(-15.836384, -70.027622)",-15.8336052,-70.0276202,-15.836384,-70.027622
2024-06-19,10:04:00,Hostal Mirador Korichasca Puno,Plaza Mayor de Puno,494,"(-15.8524836, -70.0261856)","(-15.8405942, -70.0279834)",-15.8524836,-70.0261856,-15.8405942,-70.0279834
2024-06-19,10:31:00,Avenida El Sol Puno,Hostal Mirador Korichasca Puno,495,"(-15.8458219, -70.0202123)","(-15.8524836, -70.0261856)",-15.8458219,-70.0202123,-15.8524836,-70.0261856
2024-06-19,10:54:00,Municipalidad Provincial de Puno,Universidad Nacional del Altiplano,496,"(-15.840283, -70.028314)","(-15.8242768, -70.0161264)",-15.840283,-70.028314,-15.8242768,-70.0161264
2024-06-19,11:02:00,Jr. Los Incas Puno,Avenida La Torre Puno,497,"(-15.836837, -70.024882)","(-15.8336052, -70.0276202)",-15.836837,-70.024882,-15.8336052,-70.0276202
2024-06-19,11:53:00,Puerto Lacustre Puno,Puerto Lacustre Puno,498,"(-15.835401, -70.014945)","(-15.835401, -70.014945)",-15.835401,-70.014945,-15.835401,-70.014945
2024-06-19,12:02:00,Hostal Mirador Korichasca Puno,Universidad Nacional del Altiplano,499,"(-15.8524836, -70.0261856)","(-15.8242768, -70.0161264)",-15.8524836,-70.0261856,-15.8242768,-70.0161264
2024-06-19,12:09:00,Mirador Puma Uta Puno,Hotel Libertador Lago Titicaca Puno,500,"(-15.8202693, -70.0287285)","(-15.827961, -69.993105)",-15.8202693,-70.0287285,-15.827961,-69.993105
2024-06-19,13:09:00,Instituto Americano de Arte Puno,Jr. Lima Puno,501,"(-15.836384, -70.027622)","(-15.838756, -70.02816)",-15.836384,-70.027622,-15.838756,-70.02816
2024-06-19,14:47:00,Gobierno Regional de Puno,Instituto de Educación Superior Tecnológico Público Puno,502,"(-15.8400211, -70.0276698)","(-15.882774, -69.999663)",-15.8400211,-70.0276698,-15.882774,-69.999663
2024-06-19,16:02:00,Hotel Sonesta Posadas del Inca Puno,Centro de Salud Metropolitano Puno,503,"(-15.8241171, -70.0050901)","(-15.8434283, -70.0213117)",-15.8241171,-70.0050901,-15.8434283,-70.0213117
2024-06-19,16:10:00,Senati Puno,Institución Educativa San Juan Bautista Puno,504,"(-15.8699536, -69.9988485)","(-15.840051, -70.0298054)",-15.8699536,-69.9988485,-15.840051,-70.0298054
2024-06-19,17:46:00,Hospital Regional Manuel Núñez Butrón,Parque Mariátegui Puno,505,"(-15.841852, -70.021574)","(-15.8393597, -70.0245754)",-15.841852,-70.021574,-15.8393597,-70.0245754
2024-06-19,17:48:00,Plaza Mayor de Puno,Gran Unidad Escolar San Carlos Puno,506,"(-15.8405942, -70.0279834)","(-15.840115, -70.025425)",-15.8405942,-70.0279834,-15.840115,-70.025425
2024-06-19,18:07:00,Universidad Nacional del Altiplano,Mirador Kuntur Wasi Puno,507,"(-15.8242768, -70.0161264)","(-15.8471356, -70.0299513)",-15.8242768,-70.0161264,-15.8471356,-70.0299513
2024-06-19,19:34:00,Av. Costanera Puno,Puerto Lacustre Puno,508,"(-15.8399095, -70.0176539)","(-15.835401, -70.014945)",-15.8399095,-70.0176539,-15.835401,-70.014945
2024-06-19,19:51:00,Jr. Lima Puno,Universidad Nacional del Altiplano,509,"(-15.838756, -70.02816)","(-15.8242768, -70.0161264)",-15.838756,-70.02816,-15.8242768,-70.0161264
2024-06-19,19:55:00,Cementerio Laykakota Puno,Terminal Terrestre Puno,510,"(-15.8492522, -70.0210575)","(-15.843678, -70.017225)",-15.8492522,-70.0210575,-15.843678,-70.017225
2024-06-20,05:28:00,Instituto Americano de Arte Puno,Urbanización Huajsapata Puno,511,"(-15.836384, -70.027622)","(-15.842445, -70.032551)",-15.836384,-70.027622,-15.842445,-70.032551
2024-06-20,05:31:00,Terminal Terrestre Puno,Hostal Mirador Korichasca Puno,512,"(-15.843678, -70.017225)","(-15.8524836, -70.0261856)",-15.843678,-70.017225,-15.8524836,-70.0261856
2024-06-20,05:32:00,Polideportivo Chanu Chanu Puno,Puerto Lacustre Puno,513,"(-15.856024, -70.011223)","(-15.835401, -70.014945)",-15.856024,-70.011223,-15.835401,-70.014945
2024-06-20,05:48:00,Hotel Libertador Lago Titicaca Puno,Parque San Román Puno,514,"(-15.827961, -69.993105)","(-15.841093, -70.029431)",-15.827961,-69.993105,-15.841093,-70.029431
2024-06-20,06:42:00,Parque Pino Puno,Ministerio de Cultura Puno,515,"(-15.8378073, -70.0280672)","(-15.842631, -70.028915)",-15.8378073,-70.0280672,-15.842631,-70.028915
2024-06-20,07:00:00,Urbanización Alto Puno,Urbanización Salcedo Puno,516,"(-15.814292, -70.031918)","(-15.8724851, -69.9928585)",-15.814292,-70.031918,-15.8724851,-69.9928585
2024-06-20,07:02:00,Parque del Periodista Puno,Hotel Libertador Lago Titicaca Puno,517,"(-15.839012, -70.023311)","(-15.827961, -69.993105)",-15.839012,-70.023311,-15.827961,-69.993105
2024-06-20,07:51:00,Mercado Unión y Dignidad Puno,Centro de Salud Metropolitano Puno,518,"(-15.840089, -70.0193667)","(-15.8434283, -70.0213117)",-15.840089,-70.0193667,-15.8434283,-70.0213117
2024-06-20,08:25:00,Universidad Nacional del Altiplano,Complejo Deportivo Alto Llavini Puno,519,"(-15.8242768, -70.0161264)","(-15.81855, -70.025004)",-15.8242768,-70.0161264,-15.81855,-70.025004
2024-06-20,08:48:00,Cementerio Laykakota Puno,Estadio Enrique Torres Belón,520,"(-15.8492522, -70.0210575)","(-15.8370214, -70.0219969)",-15.8492522,-70.0210575,-15.8370214,-70.0219969
2024-06-20,09:30:00,Jr. Tarapacá Puno,Colegio Glorioso San Carlos Puno,521,"(-15.83755, -70.029158)","(-15.8348219, -70.0245958)",-15.83755,-70.029158,-15.8348219,-70.0245958
2024-06-20,10:17:00,Plaza Mayor de Puno,Jr. Tarapacá Puno,522,"(-15.8405942, -70.0279834)","(-15.83755, -70.029158)",-15.8405942,-70.0279834,-15.83755,-70.029158
2024-06-20,11:04:00,Institución Educativa San Juan Bautista Puno,Avenida La Torre Puno,523,"(-15.840051, -70.0298054)","(-15.8336052, -70.0276202)",-15.840051,-70.0298054,-15.8336052,-70.0276202
2024-06-20,11:39:00,Instituto de Educación Superior Tecnológico Público Puno,Plaza Mayor de Puno,524,"(-15.882774, -69.999663)","(-15.8405942, -70.0279834)",-15.882774,-69.999663,-15.8405942,-70.0279834
2024-06-20,12:26:00,Jr. Lima Puno,Mercado Bellavista Puno,525,"(-15.838756, -70.02816)","(-15.8335335, -70.0233376)",-15.838756,-70.02816,-15.8335335,-70.0233376
2024-06-20,12:34:00,Gobierno Regional de Puno,Senati Puno,526,"(-15.8400211, -70.0276698)","(-15.8699536, -69.9988485)",-15.8400211,-70.0276698,-15.8699536,-69.9988485
2024-06-20,12:50:00,Colegio Don Bosco Puno,Jr. Lima Puno,527,"(-15.883085, -70.001176)","(-15.838756, -70.02816)",-15.883085,-70.001176,-15.838756,-70.02816
2024-06-20,13:33:00,Universidad Andina Néstor Cáceres Velásquez Puno,Gobierno Regional de Puno,528,"(-15.8421779, -70.0236583)","(-15.8400211, -70.0276698)",-15.8421779,-70.0236583,-15.8400211,-70.0276698
2024-06-20,13:57:00,Mercado Laykakota Puno,Parque del Niño Puno,529,"(-15.8465279, -70.0207765)","(-15.858797, -70.012071)",-15.8465279,-70.0207765,-15.858797,-70.012071
2024-06-20,14:28:00,Puerto Lacustre Puno,Parque Pino Puno,530,"(-15.835401, -70.014945)","(-15.8378073, -70.0280672)",-15.835401,-70.014945,-15.8378073,-70.0280672
2024-06-20,14:32:00,Hospital Regional Manuel Núñez Butrón,Parque San Román Puno,531,"(-15.841852, -70.021574)","(-15.841093, -70.029431)",-15.841852,-70.021574,-15.841093,-70.029431
2024-06-20,15:09:00,Mercado Bellavista Puno,Complejo Deportivo Alto Llavini Puno,532,"(-15.8335335, -70.0233376)","(-15.81855, -70.025004)",-15.8335335,-70.0233376,-15.81855,-70.025004
2024-06-20,15:58:00,Urbanización Alto Puno,Urbanización Chanu Chanu Puno,533,"(-15.814292, -70.031918)","(-15.8603257, -70.013686)",-15.814292,-70.031918,-15.8603257,-70.013686
2024-06-20,16:10:00,Centro de Salud Metropolitano Puno,Puerto Lacustre Puno,534,"(-15.8434283, -70.0213117)","(-15.835401, -70.014945)",-15.8434283,-70.0213117,-15.835401,-70.014945
2024-06-20,17:51:00,Hotel Sonesta Posadas del Inca Puno,Jr. Lima Puno,535,"(-15.8241171, -70.0050901)","(-15.838756, -70.02816)",-15.8241171,-70.0050901,-15.838756,-70.02816
2024-06-20,18:44:00,Hotel Libertador Lago Titicaca Puno,Avenida Floral Puno,536,"(-15.827961, -69.993105)","(-15.8268687, -70.0141471)",-15.827961,-69.993105,-15.8268687,-70.0141471
2024-06-20,18:53:00,Ministerio de Cultura Puno,Hotel Libertador Lago Titicaca Puno,537,"(-15.842631, -70.028915)","(-15.827961, -69.993105)",-15.842631,-70.028915,-15.827961,-69.993105
2024-06-20,19:07:00,Plaza Vea Puno,Terminal Terrestre Puno,538,"(-15.83636, -70.025604)","(-15.843678, -70.017225)",-15.83636,-70.025604,-15.843678,-70.017225
2024-06-20,19:30:00,Avenida Floral Puno,Polideportivo Chanu Chanu Puno,539,"(-15.8268687, -70.0141471)","(-15.856024, -70.011223)",-15.8268687,-70.0141471,-15.856024,-70.011223
2024-06-20,19:49:00,Av. Costanera Puno,Puerto Lacustre Puno,540,"(-15.8399095, -70.0176539)","(-15.835401, -70.014945)",-15.8399095,-70.0176539,-15.835401,-70.014945
2024-06-20,22:14:00,Hospital Regional Manuel Núñez Butrón,Terminal Zonal Sur Puno,541,"(-15.841852, -70.021574)","(-15.8477879, -70.0149008)",-15.841852,-70.021574,-15.8477879,-70.0149008
2024-06-20,22:55:00,Colegio Don Bosco Puno,Ministerio de Cultura Puno,542,"(-15.883085, -70.001176)","(-15.842631, -70.028915)",-15.883085,-70.001176,-15.842631,-70.028915
2024-06-21,07:27:00,Gobierno Regional de Puno,Hotel Libertador Lago Titicaca Puno,543,"(-15.8400211, -70.0276698)","(-15.827961, -69.993105)",-15.8400211,-70.0276698,-15.827961,-69.993105
2024-06-21,07:51:00,Hostal Mirador Korichasca Puno,Senati Puno,544,"(-15.8524836, -70.0261856)","(-15.8699536, -69.9988485)",-15.8524836,-70.0261856,-15.8699536,-69.9988485
2024-06-21,07:51:00,Parque del Niño Puno,Colegio María Auxiliadora Puno,545,"(-15.858797, -70.012071)","(-15.8379872, -70.0329811)",-15.858797,-70.012071,-15.8379872,-70.0329811
2024-06-21,08:08:00,Urbanización Salcedo Puno,Plaza Vea Puno,546,"(-15.8724851, -69.9928585)","(-15.83636, -70.025604)",-15.8724851,-69.9928585,-15.83636,-70.025604
2024-06-21,08:19:00,Cementerio Laykakota Puno,Municipalidad Provincial de Puno,547,"(-15.8492522, -70.0210575)","(-15.840283, -70.028314)",-15.8492522,-70.0210575,-15.840283,-70.028314
2024-06-21,09:10:00,Puerto Lacustre Puno,Complejo Deportivo Alto Llavini Puno,548,"(-15.835401, -70.014945)","(-15.81855, -70.025004)",-15.835401,-70.014945,-15.81855,-70.025004
2024-06-21,09:16:00,Urbanización Huajsapata Puno,Colegio Glorioso San Carlos Puno,549,"(-15.842445, -70.032551)","(-15.8348219, -70.0245958)",-15.842445,-70.032551,-15.8348219,-70.0245958
2024-06-21,09:31:00,Polideportivo Chanu Chanu Puno,Parque Pino Puno,550,"(-15.856024, -70.011223)","(-15.8378073, -70.0280672)",-15.856024,-70.011223,-15.8378073,-70.0280672
2024-06-21,09:44:00,Mirador Kuntur Wasi Puno,Parque San Román Puno,551,"(-15.8471356, -70.0299513)","(-15.841093, -70.029431)",-15.8471356,-70.0299513,-15.841093,-70.029431
2024-06-21,10:02:00,Jr. Lima Puno,Urbanización Huajsapata Puno,552,"(-15.838756, -70.02816)","(-15.842445, -70.032551)",-15.838756,-70.02816,-15.842445,-70.032551
2024-06-21,10:40:00,Urbanización Huajsapata Puno,Parque del Niño Puno,553,"(-15.842445, -70.032551)","(-15.858797, -70.012071)",-15.842445,-70.032551,-15.858797,-70.012071
2024-06-21,12:19:00,Puerto Lacustre Puno,Parque San Román Puno,554,"(-15.835401, -70.014945)","(-15.841093, -70.029431)",-15.835401,-70.014945,-15.841093,-70.029431
2024-06-21,12:51:00,Universidad Nacional del Altiplano,Plaza Mayor de Puno,555,"(-15.8242768, -70.0161264)","(-15.8405942, -70.0279834)",-15.8242768,-70.0161264,-15.8405942,-70.0279834
2024-06-21,13:16:00,Plaza Vea Puno,Hotel Libertador Lago Titicaca Puno,556,"(-15.83636, -70.025604)","(-15.827961, -69.993105)",-15.83636,-70.025604,-15.827961,-69.993105
2024-06-21,13:44:00,Municipalidad Provincial de Puno,Parque del Periodista Puno,557,"(-15.840283, -70.028314)","(-15.839012, -70.023311)",-15.840283,-70.028314,-15.839012,-70.023311
2024-06-21,14:02:00,Parque San Román Puno,Puerto Lacustre Puno,558,"(-15.841093, -70.029431)","(-15.835401, -70.014945)",-15.841093,-70.029431,-15.835401,-70.014945
2024-06-21,14:35:00,Mercado Unión y Dignidad Puno,Urbanización Salcedo Puno,559,"(-15.840089, -70.0193667)","(-15.8724851, -69.9928585)",-15.840089,-70.0193667,-15.8724851,-69.9928585
2024-06-21,15:49:00,Jr. Lima Puno,Parque del Niño Puno,560,"(-15.838756, -70.02816)","(-15.858797, -70.012071)",-15.838756,-70.02816,-15.858797,-70.012071
2024-06-21,15:56:00,Hotel Libertador Lago Titicaca Puno,Colegio Glorioso San Carlos Puno,561,"(-15.827961, -69.993105)","(-15.8348219, -70.0245958)",-15.827961,-69.993105,-15.8348219,-70.0245958
2024-06-21,16:59:00,Parque Mariátegui Puno,Jr. Tarapacá Puno,562,"(-15.8393597, -70.0245754)","(-15.83755, -70.029158)",-15.8393597,-70.0245754,-15.83755,-70.029158
2024-06-21,17:16:00,Mercado Bellavista Puno,Puerto Lacustre Puno,563,"(-15.8335335, -70.0233376)","(-15.835401, -70.014945)",-15.8335335,-70.0233376,-15.835401,-70.014945
2024-06-21,17:25:00,Estadio Enrique Torres Belón,Jr. Los Incas Puno,564,"(-15.8370214, -70.0219969)","(-15.836837, -70.024882)",-15.8370214,-70.0219969,-15.836837,-70.024882
2024-06-21,17:45:00,Complejo Deportivo Alto Llavini Puno,Plaza Mayor de Puno,565,"(-15.81855, -70.025004)","(-15.8405942, -70.0279834)",-15.81855,-70.025004,-15.8405942,-70.0279834
2024-06-21,17:53:00,Puerto Lacustre Puno,Parque del Periodista Puno,566,"(-15.835401, -70.014945)","(-15.839012, -70.023311)",-15.835401,-70.014945,-15.839012,-70.023311
2024-06-21,18:50:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno,567,"(-15.8242768, -70.0161264)","(-15.835401, -70.014945)",-15.8242768,-70.0161264,-15.835401,-70.014945
2024-06-21,18:56:00,Mirador Puma Uta Puno,Plaza Vea Puno,568,"(-15.8202693, -70.0287285)","(-15.83636, -70.025604)",-15.8202693,-70.0287285,-15.83636,-70.025604
2024-06-21,19:13:00,Plaza Mayor de Puno,Gobierno Regional de Puno,569,"(-15.8405942, -70.0279834)","(-15.8400211, -70.0276698)",-15.8405942,-70.0279834,-15.8400211,-70.0276698
2024-06-21,19:35:00,Ministerio de Cultura Puno,Jr. Los Incas Puno,570,"(-15.842631, -70.028915)","(-15.836837, -70.024882)",-15.842631,-70.028915,-15.836837,-70.024882
2024-06-21,19:38:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,571,"(-15.840115, -70.025425)","(-15.835401, -70.014945)",-15.840115,-70.025425,-15.835401,-70.014945
2024-06-21,19:57:00,Hotel Sonesta Posadas del Inca Puno,Terminal Zonal Sur Puno,572,"(-15.8241171, -70.0050901)","(-15.8477879, -70.0149008)",-15.8241171,-70.0050901,-15.8477879,-70.0149008
2024-06-21,21:22:00,Universidad Nacional del Altiplano,Parque del Periodista Puno,573,"(-15.8242768, -70.0161264)","(-15.839012, -70.023311)",-15.8242768,-70.0161264,-15.839012,-70.023311
