Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID
2024-07-18,07:09:00,Urbanización Bellavista Puno,Parque San Román Puno,1355
2024-07-18,07:13:00,Mirador Kuntur Wasi Puno,Jr. Tarapacá Puno,1356
2024-07-18,07:36:00,Complejo Deportivo Alto Llavini Puno,Cementerio Yanamayo Puno,1357
2024-07-18,07:40:00,Urbanización Alto Puno,Instituto de Educación Superior Tecnológico Público Puno,1358
2024-07-18,08:15:00,Hostal Mirador Korichasca Puno,Mirador Kuntur Wasi Puno,1359
2024-07-18,08:27:00,Hotel Libertador Lago Titicaca Puno,Jr. Lima Puno,1360
2024-07-18,08:35:00,Jr. Lima Puno,Av. Costanera Puno,1361
2024-07-18,08:36:00,Avenida Floral Puno,Jr. Los Incas Puno,1362
2024-07-18,08:43:00,Institución Educativa San Juan Bautista Puno,Avenida La Torre Puno,1363
2024-07-18,08:56:00,Parque Pino Puno,Hotel Libertador Lago Titicaca Puno,1364
2024-07-18,09:48:00,Hotel Sonesta Posadas del Inca Puno,Instituto Americano de Arte Puno,1365
2024-07-18,09:48:00,Mercado Laykakota Puno,Hostal Mirador Korichasca Puno,1366
2024-07-18,09:51:00,Puerto Lacustre Puno,Hotel Libertador Lago Titicaca Puno,1367
2024-07-18,11:39:00,Avenida La Torre Puno,Hotel Libertador Lago Titicaca Puno,1368
2024-07-18,12:13:00,Hospital Regional Manuel Núñez Butrón,Avenida Floral Puno,1369
2024-07-18,12:41:00,Cementerio Laykakota Puno,Instituto Americano de Arte Puno,1370
2024-07-18,12:53:00,Urbanización Chanu Chanu Puno,Ministerio de Cultura Puno,1371
2024-07-18,12:59:00,Instituto Americano de Arte Puno,Parque Mariátegui Puno,1372
2024-07-18,13:11:00,Urbanización Chanu Chanu Puno,Mercado Bellavista Puno,1373
2024-07-18,13:37:00,Jr. Lima Puno,Ministerio de Cultura Puno,1374
2024-07-18,14:31:00,Hostal Mirador Korichasca Puno,Plaza Mayor de Puno,1375
2024-07-18,15:24:00,Cementerio Yanamayo Puno,Jr. Lima Puno,1376
2024-07-18,16:26:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,1377
2024-07-18,16:51:00,Universidad Andina Néstor Cáceres Velásquez Puno,Parque San Román Puno,1378
2024-07-18,18:19:00,Urbanización Salcedo Puno,Parque Mariátegui Puno,1379
2024-07-18,19:14:00,Plaza Vea Puno,Mirador Kuntur Wasi Puno,1380
2024-07-18,19:29:00,Urbanización Huajsapata Puno,Hospital III EsSalud Puno,1381
2024-07-18,19:31:00,Gran Unidad Escolar San Carlos Puno,Centro de Salud Metropolitano Puno,1382
2024-07-18,19:33:00,Gobierno Regional de Puno,Avenida Floral Puno,1383
2024-07-18,20:10:00,Plaza Mayor de Puno,Mirador Puma Uta Puno,1384
2024-07-18,22:38:00,Colegio Adventista Puno,Parque del Niño Puno,1385
2024-07-19,05:35:00,Plaza Mayor de Puno,Puerto Lacustre Puno,1386
2024-07-19,05:48:00,Colegio María Auxiliadora Puno,Hostal Mirador Korichasca Puno,1387
2024-07-19,06:00:00,Mirador Kuntur Wasi Puno,Universidad Andina Néstor Cáceres Velásquez Puno,1388
2024-07-19,06:41:00,Mercado Laykakota Puno,Urbanización Bellavista Puno,1389
2024-07-19,06:45:00,Terminal Terrestre Puno,Universidad Nacional del Altiplano,1390
2024-07-19,07:10:00,Av. Costanera Puno,Instituto Americano de Arte Puno,1391
2024-07-19,07:12:00,Polideportivo Chanu Chanu Puno,Urbanización Huajsapata Puno,1392
2024-07-19,07:41:00,Jr. Lima Puno,Urbanización Bellavista Puno,1393
2024-07-19,08:02:00,Senati Puno,Puerto Lacustre Puno,1394
2024-07-19,08:08:00,Universidad Andina Néstor Cáceres Velásquez Puno,Complejo Deportivo Alto Llavini Puno,1395
2024-07-19,08:38:00,Avenida La Torre Puno,Parque Mariátegui Puno,1396
2024-07-19,09:13:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,1397
2024-07-19,09:33:00,Senati Puno,Plaza Vea Puno,1398
2024-07-19,11:00:00,Cementerio Yanamayo Puno,Estadio Enrique Torres Belón,1399
2024-07-19,11:50:00,Senati Puno,Salcedo Puno,1400
2024-07-19,11:56:00,Urbanización Bellavista Puno,Mercado Laykakota Puno,1401
2024-07-19,12:19:00,Urbanización Alto Puno,Urbanización Huajsapata Puno,1402
2024-07-19,12:36:00,Terminal Zonal Sur Puno,Gobierno Regional de Puno,1403
2024-07-19,14:08:00,Gobierno Regional de Puno,Urbanización Alto Puno,1404
2024-07-19,14:36:00,Colegio Glorioso San Carlos Puno,Urbanización Huajsapata Puno,1405
2024-07-19,15:09:00,Municipalidad Provincial de Puno,Urbanización Chanu Chanu Puno,1406
2024-07-19,16:20:00,Puerto Lacustre Puno,Jr. Los Incas Puno,1407
2024-07-19,16:33:00,Jr. Lima Puno,Plaza Vea Puno,1408
2024-07-19,17:34:00,Mirador Kuntur Wasi Puno,Plaza Mayor de Puno,1409
2024-07-19,17:41:00,Hotel Sonesta Posadas del Inca Puno,Estadio Enrique Torres Belón,1410
2024-07-19,17:44:00,Terminal Zonal Sur Puno,Jr. Los Incas Puno,1411
2024-07-19,18:22:00,Mercado Bellavista Puno,Estadio Enrique Torres Belón,1412
2024-07-19,18:39:00,Terminal Zonal Sur Puno,Puerto Lacustre Puno,1413
2024-07-19,19:22:00,Centro de Salud Metropolitano Puno,Hostal Mirador Korichasca Puno,1414
2024-07-19,20:15:00,Jr. Lima Puno,Jr. Tarapacá Puno,1415
2024-07-20,06:30:00,Gobierno Regional de Puno,Mirador Puma Uta Puno,1416
2024-07-20,06:42:00,Urbanización Huajsapata Puno,Hotel Libertador Lago Titicaca Puno,1417
2024-07-20,08:05:00,Cementerio Laykakota Puno,Jr. Tarapacá Puno,1418
2024-07-20,08:48:00,Hotel Sonesta Posadas del Inca Puno,Terminal Terrestre Puno,1419
2024-07-20,09:29:00,Colegio María Auxiliadora Puno,Plaza Vea Puno,1420
2024-07-20,09:37:00,Puerto Lacustre Puno,Hotel Libertador Lago Titicaca Puno,1421
2024-07-20,10:31:00,Av. Costanera Puno,Universidad Nacional del Altiplano,1422
2024-07-20,11:07:00,Colegio Glorioso San Carlos Puno,Hospital III EsSalud Puno,1423
2024-07-20,11:36:00,Colegio María Auxiliadora Puno,Centro de Salud Metropolitano Puno,1424
2024-07-20,11:45:00,Hotel Libertador Lago Titicaca Puno,Terminal Zonal Sur Puno,1425
2024-07-20,12:04:00,Cementerio Yanamayo Puno,Cementerio Laykakota Puno,1426
2024-07-20,13:02:00,Terminal Terrestre Puno,Mercado Bellavista Puno,1427
2024-07-20,13:06:00,Colegio Glorioso San Carlos Puno,Hotel Libertador Lago Titicaca Puno,1428
2024-07-20,13:10:00,Polideportivo Chanu Chanu Puno,Jr. Lima Puno,1429
2024-07-20,16:00:00,Estadio Enrique Torres Belón,Plaza Vea Puno,1430
2024-07-20,16:17:00,Ministerio de Cultura Puno,Terminal Terrestre Puno,1431
2024-07-20,17:38:00,Colegio Don Bosco Puno,Terminal Zonal Sur Puno,1432
2024-07-20,17:48:00,Terminal Terrestre Puno,Parque Mariátegui Puno,1433
2024-07-20,18:26:00,Plaza Vea Puno,Senati Puno,1434
2024-07-20,18:37:00,Puerto Lacustre Puno,Instituto Americano de Arte Puno,1435
2024-07-20,18:38:00,Senati Puno,Urbanización Chanu Chanu Puno,1436
2024-07-20,18:48:00,Mercado Bellavista Puno,Hospital III EsSalud Puno,1437
2024-07-20,19:38:00,Senati Puno,Puerto Lacustre Puno,1438
2024-07-20,21:05:00,Universidad Andina Néstor Cáceres Velásquez Puno,Mirador Puma Uta Puno,1439
2024-07-20,21:44:00,Urbanización Chanu Chanu Puno,Instituto de Educación Superior Tecnológico Público Puno,1440
2024-07-20,21:46:00,Mercado Laykakota Puno,Complejo Deportivo Alto Llavini Puno,1441
2024-07-20,22:06:00,Parque del Periodista Puno,Hostal Mirador Korichasca Puno,1442
2024-07-21,05:59:00,Mirador Kuntur Wasi Puno,Hotel Libertador Lago Titicaca Puno,1443
2024-07-21,06:38:00,Universidad Andina Néstor Cáceres Velásquez Puno,Mercado Laykakota Puno,1444
2024-07-21,07:16:00,Urbanización Bellavista Puno,Parque Mariátegui Puno,1445
2024-07-21,07:38:00,Urbanización Huajsapata Puno,Hostal Mirador Korichasca Puno,1446
2024-07-21,07:55:00,Mercado Laykakota Puno,Centro de Salud Metropolitano Puno,1447
2024-07-21,08:18:00,Parque del Niño Puno,Urbanización Bellavista Puno,1448
2024-07-21,08:24:00,Parque del Periodista Puno,Jayllihuaya Puno,1449
2024-07-21,08:53:00,Urbanización Bellavista Puno,Instituto Americano de Arte Puno,1450
2024-07-21,09:18:00,Universidad Nacional del Altiplano,Hostal Mirador Korichasca Puno,1451
2024-07-21,09:28:00,Hospital Regional Manuel Núñez Butrón,Salcedo Puno,1452
2024-07-21,09:32:00,Terminal Zonal Sur Puno,Parque Mariátegui Puno,1453
2024-07-21,11:00:00,Salcedo Puno,Puerto Lacustre Puno,1454
2024-07-21,11:08:00,Avenida Floral Puno,Parque San Román Puno,1455
2024-07-21,12:09:00,Ministerio de Cultura Puno,Estadio Enrique Torres Belón,1456
2024-07-21,12:22:00,Hotel Libertador Lago Titicaca Puno,Jayllihuaya Puno,1457
2024-07-21,12:38:00,Mercado Bellavista Puno,Jr. Tarapacá Puno,1458
2024-07-21,13:49:00,Hospital Regional Manuel Núñez Butrón,Avenida La Torre Puno,1459
2024-07-21,14:31:00,Puerto Lacustre Puno,Hostal Mirador Korichasca Puno,1460
2024-07-21,16:39:00,Puerto Lacustre Puno,Ministerio de Cultura Puno,1461
2024-07-21,17:13:00,Urbanización Huajsapata Puno,Urbanización Chanu Chanu Puno,1462
2024-07-21,18:42:00,Terminal Zonal Sur Puno,Cementerio Laykakota Puno,1463
2024-07-21,18:55:00,Plaza Vea Puno,Gran Unidad Escolar San Carlos Puno,1464
2024-07-21,19:03:00,Parque Pino Puno,Instituto de Educación Superior Tecnológico Público Puno,1465
2024-07-21,19:58:00,Parque del Niño Puno,Instituto Americano de Arte Puno,1466
2024-07-21,20:09:00,Hospital Regional Manuel Núñez Butrón,Parque del Periodista Puno,1467
2024-07-21,21:13:00,Avenida El Sol Puno,Gran Unidad Escolar San Carlos Puno,1468
2024-07-21,22:46:00,Complejo Deportivo Alto Llavini Puno,Hospital Regional Manuel Núñez Butrón,1469
2024-07-22,05:42:00,Centro de Salud Metropolitano Puno,Universidad Andina Néstor Cáceres Velásquez Puno,1470
2024-07-22,05:54:00,Jr. Lima Puno,Universidad Andina Néstor Cáceres Velásquez Puno,1471
2024-07-22,07:05:00,Plaza Vea Puno,Parque San Román Puno,1472
2024-07-22,07:20:00,Av. Costanera Puno,Puerto Lacustre Puno,1473
2024-07-22,07:42:00,Mercado Unión y Dignidad Puno,Universidad Nacional del Altiplano,1474
2024-07-22,08:04:00,Avenida La Torre Puno,Universidad Nacional del Altiplano,1475
2024-07-22,08:10:00,Avenida Floral Puno,Puerto Lacustre Puno,1476
2024-07-22,08:11:00,Hotel Libertador Lago Titicaca Puno,Colegio Adventista Puno,1477
2024-07-22,08:39:00,Plaza Mayor de Puno,Puerto Lacustre Puno,1478
2024-07-22,08:49:00,Mercado Bellavista Puno,Hotel Libertador Lago Titicaca Puno,1479
2024-07-22,09:38:00,Senati Puno,Mercado Bellavista Puno,1480
2024-07-22,10:03:00,Salcedo Puno,Estadio Enrique Torres Belón,1481
2024-07-22,11:39:00,Polideportivo Chanu Chanu Puno,Puerto Lacustre Puno,1482
2024-07-22,11:47:00,Gobierno Regional de Puno,Gran Unidad Escolar San Carlos Puno,1483
2024-07-22,11:56:00,Colegio Glorioso San Carlos Puno,Instituto de Educación Superior Tecnológico Público Puno,1484
2024-07-22,12:43:00,Institución Educativa San Juan Bautista Puno,Puerto Lacustre Puno,1485
2024-07-22,12:43:00,Plaza Vea Puno,Jr. Los Incas Puno,1486
2024-07-22,13:11:00,Municipalidad Provincial de Puno,Avenida La Torre Puno,1487
2024-07-22,14:33:00,Colegio Glorioso San Carlos Puno,Parque San Román Puno,1488
2024-07-22,15:23:00,Plaza Mayor de Puno,Parque San Román Puno,1489
2024-07-22,15:52:00,Jayllihuaya Puno,Parque del Niño Puno,1490
2024-07-22,17:16:00,Municipalidad Provincial de Puno,Urbanización Bellavista Puno,1491
2024-07-22,17:25:00,Instituto Americano de Arte Puno,Institución Educativa San Juan Bautista Puno,1492
2024-07-22,17:25:00,Cementerio Laykakota Puno,Complejo Deportivo Alto Llavini Puno,1493
2024-07-22,17:35:00,Instituto Americano de Arte Puno,Urbanización Bellavista Puno,1494
2024-07-22,19:14:00,Hotel Libertador Lago Titicaca Puno,Salcedo Puno,1495
2024-07-22,21:41:00,Senati Puno,Plaza Mayor de Puno,1496
2024-07-22,22:35:00,Puerto Lacustre Puno,Hotel Sonesta Posadas del Inca Puno,1497
2024-07-23,05:25:00,Av. Costanera Puno,Urbanización Chanu Chanu Puno,1498
2024-07-23,05:32:00,Terminal Zonal Sur Puno,Senati Puno,1499
2024-07-23,05:43:00,Ministerio de Cultura Puno,Urbanización Chanu Chanu Puno,1500
2024-07-23,06:28:00,Av. Costanera Puno,Colegio María Auxiliadora Puno,1501
2024-07-23,06:38:00,Hotel Sonesta Posadas del Inca Puno,Avenida Floral Puno,1502
2024-07-23,07:09:00,Colegio Adventista Puno,Senati Puno,1503
2024-07-23,07:13:00,Jr. Lima Puno,Hotel Sonesta Posadas del Inca Puno,1504
2024-07-23,10:19:00,Polideportivo Chanu Chanu Puno,Colegio Glorioso San Carlos Puno,1505
2024-07-23,10:45:00,Parque Mariátegui Puno,Colegio María Auxiliadora Puno,1506
2024-07-23,11:07:00,Puerto Lacustre Puno,Universidad Nacional del Altiplano,1507
2024-07-23,11:27:00,Mirador Kuntur Wasi Puno,Jr. Los Incas Puno,1508
2024-07-23,12:16:00,Avenida El Sol Puno,Hospital III EsSalud Puno,1509
2024-07-23,12:21:00,Avenida La Torre Puno,Instituto de Educación Superior Tecnológico Público Puno,1510
2024-07-23,12:40:00,Senati Puno,Gobierno Regional de Puno,1511
2024-07-23,12:41:00,Urbanización Alto Puno,Colegio Glorioso San Carlos Puno,1512
2024-07-23,14:35:00,Avenida Floral Puno,Plaza Mayor de Puno,1513
2024-07-23,14:37:00,Jr. Lima Puno,Parque del Periodista Puno,1514
2024-07-23,14:50:00,Mirador Kuntur Wasi Puno,Mercado Bellavista Puno,1515
2024-07-23,15:36:00,Hotel Libertador Lago Titicaca Puno,Gran Unidad Escolar San Carlos Puno,1516
2024-07-23,15:37:00,Plaza Mayor de Puno,Puerto Lacustre Puno,1517
2024-07-23,16:08:00,Jr. Lima Puno,Mercado Bellavista Puno,1518
2024-07-23,16:56:00,Plaza Vea Puno,Hostal Mirador Korichasca Puno,1519
2024-07-23,17:07:00,Municipalidad Provincial de Puno,Gobierno Regional de Puno,1520
2024-07-23,17:15:00,Terminal Terrestre Puno,Universidad Nacional del Altiplano,1521
2024-07-23,17:24:00,Cementerio Yanamayo Puno,Hotel Libertador Lago Titicaca Puno,1522
2024-07-23,17:52:00,Urbanización Alto Puno,Avenida El Sol Puno,1523
2024-07-23,18:35:00,Gobierno Regional de Puno,Hospital Regional Manuel Núñez Butrón,1524
2024-07-23,18:47:00,Puerto Lacustre Puno,Avenida Floral Puno,1525
2024-07-23,18:49:00,Parque San Román Puno,Centro de Salud Metropolitano Puno,1526
2024-07-23,19:22:00,Hospital Regional Manuel Núñez Butrón,Urbanización Huajsapata Puno,1527
2024-07-23,19:37:00,Parque del Niño Puno,Institución Educativa San Juan Bautista Puno,1528
2024-07-23,20:24:00,Urbanización Chanu Chanu Puno,Instituto de Educación Superior Tecnológico Público Puno,1529
2024-07-23,21:46:00,Hotel Sonesta Posadas del Inca Puno,Hostal Mirador Korichasca Puno,1530
2024-07-23,22:10:00,Parque del Niño Puno,Puerto Lacustre Puno,1531
2024-07-23,22:12:00,Urbanización Huajsapata Puno,Urbanización Chanu Chanu Puno,1532
2024-07-24,05:40:00,Centro de Salud Metropolitano Puno,Urbanización Chanu Chanu Puno,1533
2024-07-24,07:00:00,Plaza Vea Puno,Avenida El Sol Puno,1534
2024-07-24,07:14:00,Institución Educativa San Juan Bautista Puno,Jr. Lima Puno,1535
2024-07-24,07:54:00,Plaza Vea Puno,Ministerio de Cultura Puno,1536
2024-07-24,07:55:00,Puerto Lacustre Puno,Mercado Unión y Dignidad Puno,1537
2024-07-24,08:06:00,Instituto Americano de Arte Puno,Plaza Vea Puno,1538
2024-07-24,08:34:00,Hostal Mirador Korichasca Puno,Mirador Kuntur Wasi Puno,1539
2024-07-24,08:44:00,Hotel Libertador Lago Titicaca Puno,Plaza Mayor de Puno,1540
2024-07-24,09:08:00,Plaza Vea Puno,Instituto de Educación Superior Tecnológico Público Puno,1541
2024-07-24,09:15:00,Puerto Lacustre Puno,Jayllihuaya Puno,1542
2024-07-24,09:21:00,Colegio María Auxiliadora Puno,Jr. Lima Puno,1543
2024-07-24,09:24:00,Cementerio Yanamayo Puno,Gran Unidad Escolar San Carlos Puno,1544
2024-07-24,09:39:00,Plaza Mayor de Puno,Terminal Zonal Sur Puno,1545
2024-07-24,10:33:00,Universidad Andina Néstor Cáceres Velásquez Puno,Ministerio de Cultura Puno,1546
2024-07-24,10:50:00,Colegio María Auxiliadora Puno,Parque del Niño Puno,1547
2024-07-24,12:07:00,Avenida La Torre Puno,Hotel Libertador Lago Titicaca Puno,1548
2024-07-24,13:16:00,Terminal Zonal Sur Puno,Avenida El Sol Puno,1549
2024-07-24,14:34:00,Mercado Unión y Dignidad Puno,Gobierno Regional de Puno,1550
2024-07-24,15:53:00,Plaza Mayor de Puno,Parque Pino Puno,1551
2024-07-24,16:04:00,Salcedo Puno,Plaza Mayor de Puno,1552
2024-07-24,16:31:00,Senati Puno,Urbanización Bellavista Puno,1553
2024-07-24,16:36:00,Cementerio Yanamayo Puno,Ministerio de Cultura Puno,1554
2024-07-24,19:03:00,Avenida La Torre Puno,Hostal Mirador Korichasca Puno,1555
2024-07-24,19:55:00,Parque Pino Puno,Gran Unidad Escolar San Carlos Puno,1556
2024-07-25,06:27:00,Jr. Lima Puno,Urbanización Salcedo Puno,1557
2024-07-25,06:29:00,Mirador Puma Uta Puno,Colegio María Auxiliadora Puno,1558
2024-07-25,07:18:00,Hospital III EsSalud Puno,Municipalidad Provincial de Puno,1559
2024-07-25,07:51:00,Parque Pino Puno,Urbanización Alto Puno,1560
2024-07-25,08:53:00,Estadio Enrique Torres Belón,Parque San Román Puno,1561
2024-07-25,09:12:00,Jr. Lima Puno,Jayllihuaya Puno,1562
2024-07-25,10:23:00,Centro de Salud Metropolitano Puno,Municipalidad Provincial de Puno,1563
2024-07-25,10:58:00,Jr. Tarapacá Puno,Puerto Lacustre Puno,1564
2024-07-25,13:07:00,Terminal Zonal Sur Puno,Universidad Nacional del Altiplano,1565
2024-07-25,13:07:00,Parque San Román Puno,Mercado Bellavista Puno,1566
2024-07-25,14:55:00,Estadio Enrique Torres Belón,Puerto Lacustre Puno,1567
2024-07-25,15:16:00,Gobierno Regional de Puno,Urbanización Bellavista Puno,1568
2024-07-25,15:35:00,Universidad Nacional del Altiplano,Colegio Don Bosco Puno,1569
2024-07-25,15:50:00,Salcedo Puno,Urbanización Alto Puno,1570
2024-07-25,17:08:00,Colegio Glorioso San Carlos Puno,Colegio Don Bosco Puno,1571
2024-07-25,17:08:00,Puerto Lacustre Puno,Instituto Americano de Arte Puno,1572
2024-07-25,17:23:00,Gran Unidad Escolar San Carlos Puno,Complejo Deportivo Alto Llavini Puno,1573
2024-07-25,17:41:00,Parque Pino Puno,Mirador Puma Uta Puno,1574
2024-07-25,18:37:00,Universidad Nacional del Altiplano,Puerto Lacustre Puno,1575
2024-07-25,19:10:00,Salcedo Puno,Mirador Kuntur Wasi Puno,1576
2024-07-25,19:41:00,Hotel Sonesta Posadas del Inca Puno,Avenida El Sol Puno,1577
2024-07-25,22:19:00,Mercado Bellavista Puno,Jr. Los Incas Puno,1578
2024-07-25,22:32:00,Hotel Libertador Lago Titicaca Puno,Parque San Román Puno,1579
2024-07-26,06:05:00,Avenida El Sol Puno,Parque San Román Puno,1580
2024-07-26,06:08:00,Avenida La Torre Puno,Av. Costanera Puno,1581
2024-07-26,06:56:00,Complejo Deportivo Alto Llavini Puno,Parque Pino Puno,1582
2024-07-26,06:58:00,Colegio Adventista Puno,Mercado Bellavista Puno,1583
2024-07-26,07:18:00,Plaza Mayor de Puno,Mirador Puma Uta Puno,1584
2024-07-26,07:49:00,Parque San Román Puno,Parque del Periodista Puno,1585
2024-07-26,08:06:00,Urbanización Salcedo Puno,Hotel Libertador Lago Titicaca Puno,1586
2024-07-26,08:11:00,Terminal Zonal Sur Puno,Plaza Vea Puno,1587
2024-07-26,08:17:00,Plaza Mayor de Puno,Cementerio Yanamayo Puno,1588
2024-07-26,08:56:00,Plaza Mayor de Puno,Terminal Zonal Sur Puno,1589
2024-07-26,09:06:00,Hotel Libertador Lago Titicaca Puno,Ministerio de Cultura Puno,1590
2024-07-26,09:12:00,Hostal Mirador Korichasca Puno,Urbanización Huajsapata Puno,1591
2024-07-26,09:14:00,Centro de Salud Metropolitano Puno,Puerto Lacustre Puno,1592
2024-07-26,09:36:00,Hospital III EsSalud Puno,Plaza Mayor de Puno,1593
2024-07-26,11:41:00,Urbanización Bellavista Puno,Gran Unidad Escolar San Carlos Puno,1594
2024-07-26,12:16:00,Plaza Mayor de Puno,Cementerio Laykakota Puno,1595
2024-07-26,12:26:00,Senati Puno,Gran Unidad Escolar San Carlos Puno,1596
2024-07-26,12:38:00,Terminal Zonal Sur Puno,Puerto Lacustre Puno,1597
2024-07-26,13:05:00,Gobierno Regional de Puno,Hotel Libertador Lago Titicaca Puno,1598
2024-07-26,13:50:00,Mirador Kuntur Wasi Puno,Hotel Sonesta Posadas del Inca Puno,1599
2024-07-26,14:57:00,Complejo Deportivo Alto Llavini Puno,Hospital Regional Manuel Núñez Butrón,1600
2024-07-26,15:05:00,Mercado Bellavista Puno,Salcedo Puno,1601
2024-07-26,16:02:00,Universidad Nacional del Altiplano,Salcedo Puno,1602
2024-07-26,18:06:00,Parque del Periodista Puno,Parque Pino Puno,1603
2024-07-26,18:21:00,Polideportivo Chanu Chanu Puno,Cementerio Laykakota Puno,1604
2024-07-26,18:37:00,Universidad Nacional del Altiplano,Mercado Laykakota Puno,1605
2024-07-26,19:00:00,Instituto de Educación Superior Tecnológico Público Puno,Gobierno Regional de Puno,1606
2024-07-26,20:26:00,Urbanización Bellavista Puno,Cementerio Yanamayo Puno,1607
2024-07-26,20:29:00,Colegio Don Bosco Puno,Puerto Lacustre Puno,1608
2024-07-26,21:01:00,Senati Puno,Hostal Mirador Korichasca Puno,1609
2024-07-26,22:01:00,Colegio Adventista Puno,Parque Pino Puno,1610
2024-07-26,22:07:00,Urbanización Chanu Chanu Puno,Av. Costanera Puno,1611
2024-07-26,22:13:00,Jr. Tarapacá Puno,Puerto Lacustre Puno,1612
2024-07-26,22:34:00,Plaza Vea Puno,Municipalidad Provincial de Puno,1613
2024-07-27,05:03:00,Hospital III EsSalud Puno,Municipalidad Provincial de Puno,1614
2024-07-27,05:23:00,Mercado Bellavista Puno,Cementerio Laykakota Puno,1615
2024-07-27,05:47:00,Plaza Vea Puno,Cementerio Yanamayo Puno,1616
2024-07-27,06:08:00,Urbanización Salcedo Puno,Avenida El Sol Puno,1617
2024-07-27,06:36:00,Mercado Bellavista Puno,Plaza Mayor de Puno,1618
2024-07-27,07:01:00,Avenida La Torre Puno,Urbanización Chanu Chanu Puno,1619
2024-07-27,07:34:00,Mirador Kuntur Wasi Puno,Hotel Sonesta Posadas del Inca Puno,1620
